mood,Pytanie_otwarte,URL,Device type,System,Browser,,,oceny,wystąpień,% odpowiedzi,,,,,Desktop,Telefon,Tablet,Nieznane
2,gdy wpisze dokładne zdanie to tego nie wyszokuje,https://allegro.pl/skating-slackline-ochraniacze-kaski-148335?string=ochraniacze%20na%20deskorolk%C4%99%20kolana%20i%20%C5%82okcie&order=m&bmatch=base-relevance-floki-5-nga-spo-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
2,,https://allegro.pl/zdrowie-medycyna-122506?string=tabletki%20na%20odchudzanie%20tasiemiec&order=m&bmatch=s0-hou-1-4-0203,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=uszczelnienie%20drzwi%20w%20samochodzie&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,MacOSX,Safari 10.1,,,,,,,,,,,,,
2,wyszukiwarka nie szuka po wypisanych hasłach w opisach,https://allegro.pl/listing?string=ochraniacze%20pi%C5%82karskie%20pomara%C5%84czowe&order=t&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/gadzety-pozostale-53453?string=prawdziwy%20karambit%20tiger%20tooth%20&order=m&bmatch=base-relevance-floki-5-nga-cul-1-2-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/dziecko?string=wrotki%20do%20jazdy%20z%20soy%20luna&order=m&bmatch=base-relevance-floki-5-nga-bab-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,trafność,https://allegro.pl/listing?string=katheryn%20winnick&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
2,,https://allegro.pl/narzedzia-szlifierki-i-polerki-147660?string=szlifierka%20k%C4%85towa%20z%20regulacj%C4%85%20obrot%C3%B3w%20makita&order=qd&bmatch=base-relevance-floki-5-nga-hou-1-1-0203,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=oryginalne%20nowe%20felgi%20ford%20mondeo%20mk3&order=m&bmatch=s0-uni-1-4-0222,Desktop,WinXP,Firefox 47.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=s%C5%82uchawki%20tracer%20usb%203%2C1&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=butelka%20100%20ml%20butelki%20na%20syrop&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,dokładna informacja,https://allegro.pl/listing?string=koncowki%20do%20stanowiska%20karpiowego&order=pd&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 56.0.2924.87,,,,,,,,,,,,,
2,,https://allegro.pl/delikatesy?string=zestaw%20herbat%20skrzyneczka&order=m&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,"wyszukiwarka powinna pokazywać to czego szukam a nie coś co mnie nie interesuje i nie ma nic wspólnego z wpisanymi hasłami",https://allegro.pl/listing?string=dres%20xxl%20siatka&price_to=50&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=gniazdo%20%C5%82adowania%20kazam&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Opera 44.0.2510.857,,,,,,,,,,,,,
2,coś na temat,https://allegro.pl/listing?string=N%C3%B3%C5%BC%20sk%C5%82adany%20w%20karcie%20&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,,https://allegro.pl/rowery-i-akcesoria-16414?ref=sports.leisure-layer-popular&string=rowery%20%C5%BCory&order=m&bmatch=s0-spo-1-4-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,ZLE PODAJE KATEGORIE PRZEDMIOTÓW,https://allegro.pl/listing?string=PIASTA%20ZWROTNICA%20IBIZA%206L0%20III&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,dodac pompy,https://allegro.pl/listing?string=pompa%20hydrauliczna%20case%20mx%20100&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=%20A%20203%20524%2032%2030&order=d&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,Lepsza klasyfikacja produktów.,https://allegro.pl/motoryzacja?string=spray%20czerwie%C5%84%20temperatura&order=d&bmatch=s0-aut-1-4-0222,Desktop,Win7,Firefox 45.0,,,,,,,,,,,,,
2,,https://allegro.pl/ogrod-narzedzia-ogrodnicze-1534?string=dmuchawa%20do%20li%C5%9Bci%20spalinowa%20stihl&order=m&bmatch=base-relevance-floki-5-nga-hou-1-1-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,wyświetlić to co napisałem,https://allegro.pl/listing?string=skrzynia%20bieg%C3%B3w%20john%20deere%203650&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
2,,https://allegro.pl/czesci-i-akcesoria-motocyklowe-156?string=siedzenie%20kanapa%20romet%20717&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,WinXP,Opera 36.0.2130.80,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=dyskografia%20ostry%20&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,Lepiej nie sugerować rzeczy innych niż wyszukwiane,https://allegro.pl/listing?string=DREAM%20THEATER%20KATOWICE&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=domek%20dla%20lalek%20na%20baterie&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=as%20creation%20worek&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Chrome 56.0.2924.87,,,,,,,,,,,,,
2,Poszukuje munduru strazackiego dla dzieci,https://allegro.pl/listing?string=Odzie%C5%BC%20-%20Dla%20dzieci%20-%20HOBBY%20-%20GAD%C5%BBETY&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=hugo%20magiczna%20przygoda&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,powinien automatycznie rozrozniac wyrazy laczne rozdzielne i naprzemienne ..,https://allegro.pl/listing?string=gril%20ze%20stali%20nierdzewnej&price_from=1100&price_to=2500&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=uchwyt%20pokrywy%20volvo%20v50&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=panel%20metaliczny&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win8.1,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,znalesc tego co szukam,https://allegro.pl/listing?string=uszczelka%20anteny%20e36%20cabrio&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=sztuczne%20kwiaty%20ogrodowe&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
2,większa dokładność,https://allegro.pl/listing?string=balon%20w%20kszta%C5%82cie%20jajka&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,WinVista,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=ekspres%20do%20kawy%20cloer&order=qd&bmatch=s0-uni-1-4-0222,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
2,,https://allegro.pl/ogrod-narzedzia-ogrodnicze-1534?string=opryskiwacze%20plecakowe%205%20litr%C3%B3w&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,być więcej wyników,https://allegro.pl/dla-psow-klatki-i-kojce-90068?string=klatka%20dla%20szczeniaka%20kwadratowa&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/chemia-oleje-silnikowe-253181?string=elf%20evolution%20900nf%2010w40&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
2,Musiałbym znaleźć to czego szukałem...,https://allegro.pl/listing?string=kabel%20lan%20przed%C5%82u%C5%BCka&order=d&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,"musiałby być ten produkt który szukam szelki dla psa to nie plecaczek",https://allegro.pl/listing?string=mi%C4%99kkie%20szelki%20dla%20pieska&order=d&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=naklejki%20anime%20na%20samoch%C3%B3d&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/budownictwo-i-akcesoria-elektryka-i-akcesoria-1523?string=gniazdko%20elektryczne%20na%20pilota&order=m&bmatch=base-relevance-floki-5-nga-hou-1-1-0203,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=kartka%20urodzinowa%20z%20autem&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=BEFADO%20SANDA%C5%81Y%20SANDA%C5%81KI%20roz.28%20ZE%20SK%C3%93RZAN%C4%84%20WK%C5%81ADK%C4%84&similar=1&link=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,musiałby by być wyniki tego co szukam a nie tego co może być sugestią,https://allegro.pl/listing?string=gniazdko%20%C5%82adowarki12v&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,wyszukiwałem: vredestein sportrac giugiaro 205/50r17 a wyświetlają się m.in.: 185/60/15 H XL Vredestein SPORTRAC 5 - Poznań,https://allegro.pl/listing?string=vredestein%20sportrac%20giugiaro%20205%2F50r17&order=qd&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,Nie znalazłam bezpośredniego wyszukiwania produktu,https://allegro.pl/dom-i-ogrod?string=folia%20na%20tunel%203x8&buyNew=1&order=m&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=kostka%20iso%20fiesta%202002&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=Stojak%20do%20odwijania%20kabli%20z%20b%C4%99bn%C3%B3w&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=ramki%20na%20zdj%C4%99cia%203d%20format%20a3&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=sztuczny%20kolczyk%20do%20nosa&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Opera 44.0.2510.857,,,,,,,,,,,,,
2,,https://allegro.pl/wedkarstwo-akcesoria-wedkarskie-121725?string=sp%C5%82awik%20gruntowy&order=pd&bmatch=base-relevance-floki-5-nga-spo-1-1-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=ODKURZACZ%20PRZEMYS%C5%81OWY%20NILFISK%20AERO-2521&order=m&similar=1&link=1&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
2,,https://allegro.pl/lotnicze-drony-250408?string=matrice%20%C5%82adowarka&order=m&bmatch=base-relevance-floki-5-nga-col-1-1-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=Sneakers%20buty%20Nike%20Air%20Force%201&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/czesci-karoserii-pasy-przednie-254518?string=pas%20przedni%20belka%20vw%20touran%202007&order=m&bmatch=base-relevance-floki-5-nga-aut-1-3-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
2,,https://allegro.pl/manicure-i-pedicure-45658?string=%20hybrydowy%20color%20it%20termiczny&order=d&bmatch=base-relevance-floki-5-nga-uro-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,"niepożądane oferty: wyniki wyszukiwania zawierały w większości oferty które zapytanie powinno było wykluczyć",https://allegro.pl/listing?string=robot%20eta%20gratus&order=d&bmatch=s0-uni-1-4-0222,Desktop,Fedora,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=Klawiatura%20dla%20gracza%20Natec%20Genesis%20R11%2BMysz%20dla%20gracza%20Natec%20Genesis%20G22&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/dom-i-ogrod?string=pokrowiec%20na%20pralke%2040x60&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,WinVista,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=czw%C3%B3rnik%20wentylacyjny%20izolowany&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=zamki%20do%20drzwi%20gara%C5%BCowych%20zabezpieczajace&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8.1,Chrome 56.0.2924.87,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=uchwyt%20na%20papiery%20na%20szybe&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=WTRYSKI%20WTRYSKIWACZE%20POMPOWTRYSKI%20REGENERACJA&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8.1,Chrome 56.0.2924.87,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=komplet%20pier%C5%9Bcieni%20vw%202.0%20tdi%20170&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,nw,https://allegro.pl/listing?string=zaciski%20do%20lampy%20derbi%20senda%20drd&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,Wyniki musiałyby być bardziej trafne.,https://allegro.pl/listing?string=lu%C5%BAny%20crop%20top%20z%20koronk%C4%85&category=530&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,konkretniej do wpisanego produktu,https://allegro.pl/motoryzacja?string=bateria%20do%20samochodu%20elektrycznego&order=m&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,"Gdy wpisuję coś co chcę wyszukać wyskakuje mi coś innego.",https://allegro.pl/akcesoria-gsm-pokrowce-futeraly-kabury-353?string=pentagram%20case%20huawei%20p9%20lite&order=m&bmatch=base-relevance-floki-5-nga-ele-1-1-0403,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,większa oferta worków,https://allegro.pl/listing?string=worki%20906-02&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=wianki%20komunijne%20z%20kokarda%20atlasowa&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
2,niezbyt .bo nie wyszukuje tego co chce,https://allegro.pl/listing?string=mazaki%20do%20kartki&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,brak szukanego towaru,https://allegro.pl/czesci-samochodowe-uklad-hamulcowy-18834?order=m&string=skoda%20fabia%201.4%20mpi%202002%20klocki%20hamulcowe&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=%C5%9Bruba%20ko%C5%82a%20kosiarki%20mtd&order=d&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,"Wpisałam tytuł i autora książki a w wynikach wyświetlają mi się całkowicie inne oferty. Abym oceniła wyniki wyszukiwania wyżej trafność musiałaby być wyższa.",https://allegro.pl/thrillery-sensacyjne-zagraniczne-92475?string=SEBASTIAN%20FITZEK%20TERAPIA%20&bi_s=archiwum_allegro&bi_m=Button&bi_c=Product&bi_term=Ksi%C4%85%C5%BCki%20i%20Komiksy-7_Literatura%20pi%C4%99kna%2C%20popularna%20i%20faktu-79153_Thrillery%2C%20sensacyjne-79166_Zagraniczne-92475&order=m&bmatch=base-relevance-floki-5-nga-cul-1-2-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=poduszeczka%20push%20up&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,"Myślę że powinno się zwiększyć kryteria po jakich ma system wyszukiwać bo teraz jest wrażenie że szuka tylko po tytule aukcji",https://allegro.pl/listing?string=album%20klaser%20Jan%20Pawe%C5%82%20II&order=t&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
2,gówno,https://allegro.pl/listing?string=intel%20core%20i7%204770k%20pude%C5%82ko&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/artykuly-szkolne-tornistry-i-plecaki-50678?string=PLECAK%20DLA%20DZIEWCZYNKI%20dzinsowy&order=m&bmatch=base-relevance-floki-5-nga-bab-1-3-0222,Desktop,Win10,IE 11,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=symulator%20gry%20%20w%20golfa&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=torby%20papierowe%20eko%20120%20x%2080&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,Sprzedawcy stosują rozmaite nazewnictwo dla jednego produktu przez co wyszukiwanie jest utrudnione.,https://allegro.pl/listing?string=Laminowania%20na%20gor%C4%85co&order=qd&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/wystroj-okien-zaslony-15982?utm_source=google&utm_medium=cpc&ev_campaign=Dom%20i%20zdrowie%20-%20Dom%20i%20Ogr%C3%B3d%20-%20Wyposa%C5%BCenie&ev_adgr=Dom%20i%20ogr%C3%B3d%20-%20Wyposa%C5%BCenie%20-%20Wystr%C3%B3j%20okien%20-%20Zas%C5%82ony&ev_ln=zas%C5%82ony%20gotowe&ev_content=75999900559&ev_n=g&buyNew=1&offerTypeBuyNow=1&string=zas%C5%82ony%20szeroko%C5%9B%C4%87%202%20metry&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=worek%20filtracyjny%20karcher%20wd2&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,musiałoby się znaleźć to czego szukam :(,https://allegro.pl/listing?string=stanik%20regulowany%20bez%20rami%C4%85czek&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,więcej precyzji,https://allegro.pl/listing?string=drzwiczki%20do%20pieca%20kaflowego%20kuchennego&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/dom-i-ogrod?string=baniak%20na%20wod%C4%99%2055&order=m&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Ubuntu,Firefox 40.0,,,,,,,,,,,,,
2,dokładnie to co piszę,https://allegro.pl/zabawki-11818?string=nerf%20na%20wod%C4%99%20du%C5%BCy&order=m&bmatch=base-relevance-floki-05-nga-zab-1-2-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=hammer%20gbh%2024&order=p&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,lepsza trafność,https://allegro.pl/listing?string=Grza%C5%82ka%20do%20%C5%9Bwiec%20%C5%BCarowych%20RC%20&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,trafność wyszukiwania,https://allegro.pl/listing?string=tarcza%20scierna%20150x20x%2012%2C7&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,żeby znajdowało wszystkie aukcje po wpisaniu tylko samego tytułu,https://allegro.pl/listing?string=gramatyka%20j%C4%99zyka%20w%C5%82oskiego%20storni&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,musiałbym w końcu coś znaleść,https://allegro.pl/listing?string=klocki%20tdi%20arl&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/pokrowce-futeraly-kabury-pokrowce-silikonowe-19320?string=etui%20na%20iphone%204s%20papierosy&order=m&bmatch=base-relevance-floki-5-nga-ele-1-5-0403,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/bizuteria-damska-bransoletki-123424?string=r%C3%B3%C5%BCowe%20pod%C5%82u%C5%BCne%20kamienie%20&order=m&bmatch=base-relevance-floki-5-nga-biz-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,"brak promowanych stron wszystkie strony powinny byc jednakowo dostępne",https://allegro.pl/skamieliny-mineraly-i-muszle-mineraly-11916?string=ametyst%20otw%C3%B3r%20&order=m&bmatch=base-relevance-floki-5-nga-col-1-2-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,Jak chce szukać danej rzeczy to nie może mi wyskakiwać coś innego nie mające nic wspólnego z szukanym przedmiotem.,https://allegro.pl/listing?string=Filtr%20dolnoprzepustowy%20do%20subwoofera&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 51.0,,,,,,,,,,,,,
2,znalesc to czego szukam,https://allegro.pl/chemia-18903?ref=automotive-layer-main&string=pasta%20do%20polerowania%20mechanicznego%20lakieru&order=m&bmatch=s0-aut-1-4-0222,Desktop,Win8.1,Opera 43.0.2442.1144,,,,,,,,,,,,,
2,,https://allegro.pl/moda-i-uroda?string=bluzka%20spodenki%20z%C5%82ote%20guziki&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=ch%C5%82odnica%20paliwa%20touran%20golf%20caddy&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,wiecej ofert,https://allegro.pl/listing?string=195%2F65%2F15%20uniwersalne&similar=1&link=1&buyUsed=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,Więcej rzeczy tańsze oraz to co szukam,https://allegro.pl/gry?string=edycja%20kolekcjonerska%20fifa%2016&order=m&bmatch=base-relevance-floki-5-nga-cul-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=p%C5%82aszcz%20przeciwchemiczny&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=przystawka%20do%20wiertarki%20tokarka&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=stacja%20pogodowa%20SOENS%20260108&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
2,,https://allegro.pl/budownictwo-i-akcesoria-ogrzewanie-111865?string=kot%C5%82y%20piece%20co%20zebiec&order=m&bmatch=base-relevance-floki-5-nga-hou-1-1-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=ZIO%C5%81A%20NA%20OCZYSZCZENIE%20ORGANIZMU%20DETOX%20PASO%C5%BBYTY&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
2,zmiana designu strony,https://allegro.pl/czesci-i-akcesoria-motocyklowe-czesci-motocyklowe-158?string=pr%C4%99dko%C5%9Bciomierz%20bassa%20727&order=m&bmatch=base-relevance-floki-5-nga-aut-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
2,,https://allegro.pl/listing?string=GALACTIC%20I%20ELITE%20M&order=qd&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
